Sample,X(ms) [05.01.2024 13:09:18 410 UTC],"firstHeater[%Q0.5]","secondHeater[%Q0.6]","thirdHeater[%Q0.7]"
995,1704460159913.244099,1,1,0
996,1704460159923.298784,1,1,0
997,1704460159933.154245,1,1,0
998,1704460159943.207728,1,1,0
999,1704460159953.125726,1,1,0
1000,1704460159963.108486,1,1,0
1001,1704460159973.108519,1,1,0
1002,1704460159983.108731,1,1,0
1003,1704460159993.108533,1,1,0
1004,1704460160003.109438,1,1,0
1005,1704460160013.109470,1,1,0
1006,1704460160023.110053,1,1,0
1007,1704460160033.176531,1,1,0
1008,1704460160043.225284,1,1,0
1009,1704460160053.283496,1,1,0
1010,1704460160063.147303,1,1,0
1011,1704460160073.195816,1,1,0
1012,1704460160083.246033,1,1,0
1013,1704460160093.299676,1,1,0
1014,1704460160103.113439,1,1,0
1015,1704460160113.110446,1,1,0
1016,1704460160123.110558,1,1,0
1017,1704460160133.111562,1,1,0
1018,1704460160143.112617,1,1,0
1019,1704460160153.111427,1,1,0
1020,1704460160163.111530,1,1,0
1021,1704460160173.111412,1,1,0
1022,1704460160183.111354,1,1,0
1023,1704460160193.249315,1,1,0
1024,1704460160203.115657,1,1,0
1025,1704460160213.163299,1,1,0
1026,1704460160223.213024,1,1,0
1027,1704460160233.306813,1,1,0
1028,1704460160243.184596,1,1,0
1029,1704460160253.272543,1,1,0
1030,1704460160263.119919,1,1,0
1031,1704460160273.122236,1,1,0
1032,1704460160283.115425,1,1,0
1033,1704460160293.119916,1,1,0
1034,1704460160303.226098,1,1,0
1035,1704460160313.451022,1,1,0
1036,1704460160323.113401,1,1,0
1037,1704460160333.114516,1,1,0
1038,1704460160343.124697,1,1,0
1039,1704460160353.117817,1,1,0
1040,1704460160363.123339,1,1,0
1041,1704460160373.187983,1,1,0
1042,1704460160383.250042,1,1,0
1043,1704460160393.287785,1,1,0
1044,1704460160403.183702,1,1,0
1045,1704460160413.199945,1,0,0
1046,1704460160423.115329,1,0,0
1047,1704460160433.116313,1,0,0
1048,1704460160443.115263,1,0,0
1049,1704460160453.115115,1,0,0
1050,1704460160463.117342,1,0,0
1051,1704460160473.116102,1,0,0
1052,1704460160483.116214,1,0,0
1053,1704460160493.116127,1,0,0
1054,1704460160503.116169,1,0,0
1055,1704460160513.117504,1,0,0
1056,1704460160523.116114,1,0,0
1057,1704460160533.117599,1,0,0
1058,1704460160543.163137,1,0,0
1059,1704460160553.215648,1,0,0
1060,1704460160563.272777,1,0,0
1061,1704460160573.143868,1,0,0
1062,1704460160583.192812,1,0,0
1063,1704460160593.255933,1,0,0
1064,1704460160603.313493,1,0,0
1065,1704460160613.118309,1,0,0
1066,1704460160623.241333,1,0,0
1067,1704460160633.159241,1,0,0
1068,1704460160643.211251,1,0,0
1069,1704460160653.264203,1,0,0
1070,1704460160663.130173,1,0,0
1071,1704460160673.177485,1,0,0
1072,1704460160683.234193,1,0,0
1073,1704460160693.291503,1,0,0
1074,1704460160703.119022,1,0,0
1075,1704460160713.118864,1,0,0
1076,1704460160723.131260,1,0,0
1077,1704460160733.119901,1,0,0
1078,1704460160743.120164,1,0,0
1079,1704460160753.119856,1,0,0
1080,1704460160763.120940,1,0,0
1081,1704460160773.120992,1,0,0
1082,1704460160783.119913,1,0,0
1083,1704460160793.120897,1,0,0
1084,1704460160803.123845,1,0,0
1085,1704460160813.121423,1,0,0
1086,1704460160823.170517,1,0,0
1087,1704460160833.221195,1,0,0
1088,1704460160843.276150,1,0,0
1089,1704460160853.141199,1,0,0
1090,1704460160863.193189,1,0,0
1091,1704460160873.244207,1,0,0
1092,1704460160883.297720,1,0,0
1093,1704460160893.121752,1,0,0
1094,1704460160903.121865,1,0,0
1095,1704460160913.244237,1,0,0
1096,1704460160923.122751,1,1,0
1097,1704460160933.122904,1,1,0
1098,1704460160943.124119,1,1,0
1099,1704460160953.123250,1,1,0
1100,1704460160963.124154,1,1,0
1101,1704460160973.325604,1,1,0
1102,1704460160983.287926,1,1,0
1103,1704460160993.144930,1,1,0
1104,1704460161003.204504,1,1,0
1105,1704460161013.250212,1,1,0
1106,1704460161023.309215,1,1,0
1107,1704460161033.130783,1,1,0
1108,1704460161043.124453,1,1,0
1109,1704460161053.124846,1,1,0
1110,1704460161063.124648,1,1,0
1111,1704460161073.124631,1,1,0
1112,1704460161083.125064,1,1,0
1113,1704460161093.125527,1,1,0
1114,1704460161103.124598,1,1,0
1115,1704460161113.135340,1,1,0
1116,1704460161123.131075,1,1,0
1117,1704460161133.309031,1,1,0
1118,1704460161143.130939,1,1,0
1119,1704460161153.126884,1,1,0
1120,1704460161163.125784,1,1,0
1121,1704460161173.126708,1,1,0
1122,1704460161183.127422,1,1,0
1123,1704460161193.126954,1,1,0
1124,1704460161203.127798,1,1,0
1125,1704460161213.127760,1,1,0
1126,1704460161223.129355,1,1,0
1127,1704460161233.126813,1,1,0
1128,1704460161243.127737,1,1,0
1129,1704460161253.179907,1,1,0
1130,1704460161263.245182,1,1,0
1131,1704460161273.303594,1,1,0
1132,1704460161283.128879,1,1,0
1133,1704460161293.128300,1,1,0
1134,1704460161303.141527,1,1,0
1135,1704460161313.128315,1,1,0
1136,1704460161323.128557,1,1,0
1137,1704460161333.128420,1,1,0
1138,1704460161343.132810,1,1,0
1139,1704460161353.279458,1,1,0
1140,1704460161363.329494,1,1,0
1141,1704460161373.129361,1,1,0
1142,1704460161383.129473,1,1,0
1143,1704460161393.133914,1,1,0
1144,1704460161403.129198,1,1,0
1145,1704460161413.131444,1,1,0
1146,1704460161423.132980,1,0,0
1147,1704460161433.130347,1,0,0
1148,1704460161443.130359,1,0,0
1149,1704460161453.130312,1,0,0
1150,1704460161463.130264,1,0,0
1151,1704460161473.137260,1,0,0
1152,1704460161483.187957,1,0,0
1153,1704460161493.238484,1,0,0
1154,1704460161503.293470,1,0,0
1155,1704460161513.148640,1,0,0
1156,1704460161523.202854,1,0,0
1157,1704460161533.253802,1,0,0
1158,1704460161543.307606,1,0,0
1159,1704460161553.132369,1,0,0
1160,1704460161563.134386,1,0,0
1161,1704460161573.134027,1,0,0
1162,1704460161583.136514,1,0,0
1163,1704460161593.132419,1,0,0
1164,1704460161603.133624,1,0,0
1165,1704460161613.142412,1,0,0
1166,1704460161623.133248,1,0,0
1167,1704460161633.133841,1,0,0
1168,1704460161643.133493,1,0,0
1169,1704460161653.139567,1,0,0
1170,1704460161663.194582,1,0,0
1171,1704460161673.242515,1,0,0
1172,1704460161683.299524,1,0,0
1173,1704460161693.162008,1,0,0
1174,1704460161703.212576,1,0,0
1175,1704460161713.264696,1,0,0
1176,1704460161723.320132,1,0,0
1177,1704460161733.134125,1,0,0
1178,1704460161743.135140,1,0,0
1179,1704460161753.135122,1,0,0
1180,1704460161763.135165,1,0,0
1181,1704460161773.136950,1,0,0
1182,1704460161783.136572,1,0,0
1183,1704460161793.189183,1,0,0
